@relation newD
@attribute X1 numeric
@attribute X2 numeric
@attribute class {'1','2'}
@data
0.0729045846816202,0.998436537551442,'1'
0.672812679767497,-0.308729641029805,'1'
1.05756604938481,-0.600436407089505,'1'
-1.00568064840947,0.170628787657868,'1'
0.3357378500871,0.831305852091021,'1'
-1.079581752814,0.956799527527607,'1'
0.803987777556931,-2.45864187146611,'1'
-0.159884265818554,-0.795661134283962,'1'
-0.129014346525993,1.00767140061451,'1'
0.215931907226105,-0.118250011350151,'1'
-1.34789883800037,0.4138419593581,'1'
-0.104950023743403,0.229244417389874,'1'
0.571419911713002,0.908952637271185,'1'
-0.980640097607421,-0.715516674504023,'1'
0.858300864434709,0.403209541909946,'1'
-0.677793076099677,1.62381459602707,'1'
-0.402219840022356,-2.82541413381008,'1'
1.08473531092875,-0.25125740353415,'1'
-0.334007916582183,-0.418571604812842,'1'
-0.954043299315152,0.511032480654338,'1'
0.138174367041382,1.32164704470496,'1'
-0.587255930900061,0.318220187047467,'1'
0.405259562946403,-0.768769176657548,'1'
-1.56777554074428,-0.683328731486526,'1'
1.0793493443648,0.965945874173919,'1'
0.100937177154658,-0.627914628382597,'1'
-0.179408836673159,0.331692447377317,'1'
-0.905496348098157,-0.228544975025801,'1'
-0.0542119341955344,-0.567255989280017,'1'
0.997793841343551,0.63309789814228,'1'
0.10949656377654,1.8773094998347,'1'
-0.12795210053788,0.999621881535904,'1'
-1.35718879940944,-1.06395304765039,'1'
-0.303537267247946,-0.344223424936833,'1'
1.89824408578736,0.64103117524179,'1'
1.40324851705161,-1.23366804513026,'1'
-1.46658957891028,0.951707095329603,'1'
-0.143305148906826,-0.990391553054352,'1'
-1.54588813954662,0.272748343392051,'1'
-1.24418167459856,0.916247818616005,'1'
0.349178121233232,-0.814649371671029,'1'
1.24455275578791,0.97937665727389,'1'
-0.29404718819264,0.621965540377145,'1'
-0.737045421033762,-1.16876986713053,'1'
-0.898277278937545,-0.478098868497064,'1'
0.0484838821306949,0.987467860839488,'1'
-0.65961995694061,-0.724000611500504,'1'
-0.847880402474436,0.235237047869981,'1'
-0.734754899598977,1.06329391231191,'1'
0.828613536399184,-1.14959506619582,'1'
-1.16152596807608,-0.104837595582799,'1'
0.61813666535385,-0.0571901599607359,'1'
-0.095875525412744,-1.85856834731229,'1'
-0.248023225404199,0.109773124506461,'1'
-0.0426428445609638,1.4391789693437,'1'
1.75473032251023,0.166602368200948,'1'
-0.91130818476151,-0.449636386033579,'1'
0.347262942483071,0.553743639428829,'1'
-0.378126274865225,0.931770144590491,'1'
-1.93698033099635,0.668287954608423,'1'
0.102851974578777,-0.325100680540098,'1'
0.396918022776771,0.652201309461424,'1'
-1.51075234889722,-0.494083306691726,'1'
-0.841214259169602,1.38635754613832,'1'
0.628389302582944,1.2092405613324,'1'
-0.583612196707643,-0.544142472844342,'1'
-1.30463162147462,1.42137112243893,'1'
-0.23643866717191,-1.18633686474496,'1'
0.364459326094052,-1.16920986023095,'1'
-0.350387734095657,-1.44300270181519,'1'
0.130012724750927,-0.633652725024366,'1'
-1.14194745282473,0.988634537953369,'1'
-0.629696371733996,1.30468588860599,'1'
-0.665177671885804,1.45456931328502,'1'
-0.614053237440352,1.75937152215087,'1'
0.546846945843141,-1.75328773297522,'1'
-1.3432138959519,-1.89179347957434,'1'
-0.622394577146263,-2.2658115200009,'1'
0.0163861193641238,-1.71034664019515,'1'
1.57669022712437,1.70778924343327,'1'
1.25904350946375,-0.155713802423174,'1'
0.679749663435712,-1.14100054840771,'1'
-0.215578707077035,-0.232930615932309,'1'
-0.6355568934069,-2.05072394981588,'1'
-0.280704343900362,0.968530102209866,'1'
-0.312573382710059,1.34067302144373,'1'
0.463986668399032,1.06939307099658,'1'
0.00464875175195746,0.695891288211201,'1'
-0.11072398152428,-0.446204677037935,'1'
-1.70588041574219,-1.37550524520818,'1'
-1.08305502538378,0.16721706243657,'1'
-0.717439225194536,0.583042887404742,'1'
2.96183612916391,0.817712662475555,'1'
0.412246803360972,2.02170485394447,'1'
0.953227030925859,-2.05990101560105,'1'
-0.338903619689811,-1.50842818373626,'1'
0.717066753572928,0.185546805569781,'1'
0.00165233399105189,1.56099837539077,'1'
-0.957441817703186,0.349746724915548,'1'
-0.512236278222071,0.213925477668197,'1'
0.403641135749732,-0.142102880051258,'1'
-0.892719846694404,-1.30699178816791,'1'
-0.153032612313347,1.040306678647,'1'
-2.36102160096876,-1.23944842113467,'1'
0.312937436195152,0.800451623897605,'1'
-0.47685987452422,-0.340004325022892,'1'
-0.425912697082877,0.323688369035569,'1'
0.138069928007459,-0.321795681038891,'1'
-0.948556791666157,1.01617738641605,'1'
0.36057180443021,-0.00989219579944344,'1'
1.96739167739598,-0.404690694704453,'1'
-0.641412259043415,0.182747195530016,'1'
0.441864733984048,1.09654893946414,'1'
-2.03085892542298,0.964783626918915,'1'
-2.51971811921899,1.14011254451608,'1'
0.474606112740633,-1.51107606133056,'1'
-0.253476424045769,-2.35509045849287,'1'
0.101554272288293,-0.219647720646855,'1'
-0.395969850304894,0.381176286494814,'1'
0.321386107374215,-0.273795193490597,'1'
1.0155862476085,0.869438626760849,'1'
-1.02336949391161,0.305251093778229,'1'
0.624260802129947,-1.40113086166126,'1'
-0.312455777057262,-0.120022016914037,'1'
-0.305503205799099,-1.49237527155757,'1'
-0.603293641460789,-0.498206702405421,'1'
0.105914980464855,0.984665403201923,'1'
1.02792738569598,-0.00455570817938235,'1'
-0.36003077685155,1.40565695380226,'1'
0.0350066425351715,0.990086712579863,'1'
-0.059750471718946,-0.22919700172815,'1'
-0.271225156784842,0.88422176466547,'1'
0.79638624321666,0.803797667473591,'1'
-1.06557805346973,0.14298875334438,'1'
0.282582013608745,0.0157816622928283,'1'
0.00155836921601837,0.154037313157687,'1'
0.0271707420663446,-0.112724790132078,'1'
-0.61647519190446,0.481549534229228,'1'
0.0946157636186301,1.77482613948122,'1'
1.88134219307702,0.339853540080473,'1'
0.182386232709373,-1.32872247593261,'1'
-1.37666341262274,1.03822403329165,'1'
1.09639071172156,-1.09341611790013,'1'
2.53345982684055,0.54233972645684,'1'
0.498784089457454,-1.0636204056897,'1'
0.042330880356538,-1.44995180430803,'1'
0.468335600848791,0.121780216665474,'1'
-0.952860473821083,-0.507447464774563,'1'
0.169981536775017,-0.392289153714269,'1'
-0.167186636120095,-1.19285129744773,'1'
-0.941568351826373,-0.297479191922392,'1'
0.314792686498921,-1.15234642424125,'1'
-0.385195903360185,1.16878989258606,'1'
0.593146224853784,-0.365750869003431,'1'
0.712694966323241,2.21446109087448,'1'
0.274052631786622,1.19174096163458,'1'
0.52875768012586,0.361150951613672,'1'
0.136081328071779,1.57460176827692,'1'
-0.211687133897614,0.629127779691468,'1'
0.256327067609173,0.586380585691907,'1'
0.404633112894507,0.570750113917645,'1'
-0.0898526583540426,0.0709856720200489,'1'
-0.375901557700642,-0.106035347311481,'1'
-0.0112099876074953,-1.83267023552507,'1'
0.984178436126417,-0.468308560385817,'1'
-0.890103316081036,2.09527900062144,'1'
0.699113064413148,-0.282866373346111,'1'
-1.13030023651173,1.5198655348582,'1'
0.336684910568122,-1.6729582958093,'1'
0.928210163786078,-0.190480807499153,'1'
0.129809494644829,-0.674885201498262,'1'
0.118172274925035,1.51609615268074,'1'
-0.869481916658578,1.62747404499806,'1'
-0.186849174429848,-0.235484544267154,'1'
-1.22695196900187,-0.600291925747013,'1'
0.157997773634919,-2.0869721028664,'1'
1.35096071003681,1.8064394868247,'1'
-1.97022874256298,-1.86016692549778,'1'
1.07050022078454,0.0361969864025306,'1'
0.9602218674824,-1.79194852220931,'1'
1.02391284524994,-0.0508583311857398,'1'
0.0400106677603492,-0.0721946488545058,'1'
-0.496918100358911,-0.789553500927925,'1'
-0.717580183958508,0.0651347552582253,'1'
-0.310495115728257,-0.624854105158272,'1'
-0.782959628956704,-0.29148329958811,'1'
-0.533117516047332,-0.115331519248264,'1'
0.2829860508559,1.11657517862195,'1'
-1.33703915874645,0.68812431059418,'1'
-1.05538807883981,1.56877671441347,'1'
0.110599257221602,1.32409229681832,'1'
0.00839799291794887,0.590124963196629,'1'
0.81170729531658,-1.32174528083998,'1'
-0.645023023973798,-0.55585734439279,'1'
0.0391379309708753,0.48143450952698,'1'
2.38545864476171,-0.429221013907358,'1'
0.497164392139624,-0.204543445386404,'1'
-0.854069014894475,-0.362395004777167,'1'
-0.379659887729909,-1.85836695591082,'1'
-0.647138292181856,-0.787671104038388,'1'
-0.895743991543894,0.395286912103275,'1'
0.0951302611741102,1.20576961712021,'1'
-0.266585767073469,0.81211126185572,'1'
0.0972169543741678,0.283687457947029,'1'
-0.183896060192231,-0.673019701839119,'1'
0.601480486549885,0.0868226988317536,'1'
-1.56778170087839,1.25328485366203,'1'
-1.86561925045312,-1.29767880114149,'1'
-0.122444101913475,-0.320144531789507,'1'
0.742011979127784,-1.48874843569672,'1'
-1.3501915925291,0.112665098048399,'1'
0.953417012727099,1.25160376718558,'1'
1.01740417279407,-0.651128246702818,'1'
0.338386860718169,0.574078687831539,'1'
-1.38938751128289,-2.63978249721877,'1'
1.06757969851228,0.184548766298154,'1'
-0.144945642739759,0.624465521732232,'1'
0.0745614604004356,1.94734714233402,'1'
0.115696257178705,0.356078652224793,'1'
0.793077004046488,1.23644143867774,'1'
-0.42008275698709,0.604503253237771,'1'
-1.27002980402292,-1.24667181035599,'1'
-1.10118224163196,0.595302867668534,'1'
0.347653182317634,-0.291455256329505,'1'
0.450329356032294,-0.269483909533843,'1'
0.40824948034665,0.435633022076252,'1'
-1.48688764834206,0.411326150614061,'1'
0.324572450446105,-1.12286625914364,'1'
-0.360242728792942,1.53030075423867,'1'
1.0034302279759,-0.628752793634367,'1'
0.897851005625639,0.314755674663188,'1'
0.187131691041575,0.948523478940312,'1'
0.806049840607472,0.016442545789867,'1'
-1.83095411113885,0.0416834804451613,'1'
1.21213456442965,-2.9597765116879,'1'
0.640398818435371,0.288917846669288,'1'
0.571912534646248,-0.398961111743495,'1'
-0.477014760128244,0.926441524838666,'1'
0.0864577652233802,-1.42775582837969,'1'
1.39779067644621,0.448377195603917,'1'
0.891391080714434,-0.348696819135213,'1'
-0.884705242388208,0.81899776371769,'1'
0.407481733515734,0.587005410145634,'1'
-0.95946465160083,-1.21806458333843,'1'
0.0616298796028216,0.484065558770106,'1'
-0.0386259466379388,-2.90563891020952,'1'
0.174263087350809,0.342835253886051,'1'
-0.472739069234365,-3.10953800735058,'1'
-0.521730518112683,-0.0383579509171714,'1'
-1.72300656056892,-0.60642200981739,'1'
1.23577076075389,-0.991664884495173,'1'
-1.85182950086451,-1.23225941396475,'1'
-0.519090690957413,0.326632944657024,'1'
-1.1326584249301,-0.67464438522219,'1'
0.329251708636202,-0.000779209160778424,'1'
0.490202337597131,0.560975097323741,'1'
0.826447112873987,0.706502212312663,'1'
-0.593709687587741,2.20340280159762,'1'
-2.32675787201075,0.587845767080774,'1'
-0.680594326276897,1.47761134468301,'1'
0.885760505477445,-1.01184752212428,'1'
0.700118196708723,0.304123952255583,'1'
-0.421637942140377,0.246075266126466,'1'
0.58363683692383,1.2016000733777,'1'
-0.157221640621775,-0.138335588573226,'1'
-0.0796256844286506,-0.593883385383559,'1'
0.648330856843909,0.502950130202957,'1'
-0.231484343673536,-1.00987032368509,'1'
-0.311892054239804,-1.00722170007726,'1'
-0.546413056503808,-1.93580906532461,'1'
-0.403826688112266,-1.14822816536493,'1'
-1.01903616631857,1.90982058380231,'1'
-0.690426604429037,1.03377001455035,'1'
-0.22011920779259,-1.54846627367956,'1'
0.2073649193126,-0.521016494443711,'1'
-0.642577831486651,-0.257553503019031,'1'
1.4572245441431,0.933911615273559,'1'
-0.892947860777149,-0.6009610660382,'1'
2.14689426885205,-0.0413820157855575,'1'
-0.184913647866017,0.296162975264891,'1'
0.168643618849969,0.979123878163692,'1'
-0.754277594316501,0.453928527225075,'1'
-1.88335398436604,1.08305658248782,'1'
0.667860239771778,-0.656915832674378,'1'
-0.266482319129,1.52089488955699,'1'
-2.06692288049865,1.86231102502529,'1'
-0.542398045326686,0.5745665915126,'1'
0.0602977389033165,0.270501049361888,'1'
-0.498872659151027,-0.727936468951376,'1'
1.313544314002,0.715795048643671,'1'
-0.342669437712394,-0.696092915940783,'1'
-0.906067499564837,0.408477231131414,'1'
