@relation newD
@attribute X1 numeric
@attribute X2 numeric
@attribute class {'2','3'}
@data
0.749318303209133,-0.0749116697354408,'2'
0.462756882198384,0.183469382701723,'2'
0.890337175255408,0.230997575685585,'2'
-0.676853269411388,0.567753425840286,'2'
0.476829116498183,-0.0294168522348948,'2'
0.00035353453004623,-0.0191915672090743,'2'
0.322021355662994,0.111225076621004,'2'
0.30752332613426,-0.0338099655871841,'2'
-0.0220281597998241,-0.0646953755395423,'2'
-0.905470401988197,0.36486277896324,'2'
-0.184471501241854,0.252271410443474,'2'
-0.19130672125734,-0.189617370910672,'2'
0.403735229945309,-0.00355947376059952,'2'
-0.0990059120719079,0.528189262291724,'2'
-0.399511698598906,-0.445605404803672,'2'
-0.108529226263429,-0.547431968283181,'2'
-0.667244290975587,-0.302395336702886,'2'
0.451899118275466,-0.338980668462143,'2'
-0.0420268713245045,0.039331106740746,'2'
-0.11403995328205,0.741684848380019,'2'
0.387404066514223,0.20133290761264,'2'
0.0421927591690328,-0.280290043020661,'2'
0.347861944672826,0.108138647335058,'2'
-0.140197455360268,-0.0101350659449174,'2'
0.0741198298399092,0.799584380148695,'2'
-0.500987452410132,-0.181537255858809,'2'
0.0601268657291341,0.78820492369304,'2'
0.40176249034357,-0.588180102284935,'2'
0.409578005483733,-0.598139938000557,'2'
0.282978328846931,-0.0931706137457358,'2'
-0.563561550525755,-0.386764897491753,'2'
0.267074206932472,0.092689688014529,'2'
-0.420119312640577,0.438589115258993,'2'
-0.254106582663617,0.565940500137172,'2'
-0.0360612314616694,0.369340759036478,'2'
-0.206187650400616,0.828635597619985,'2'
-0.878803406571326,0.0239084655841855,'2'
0.229940004058336,-0.196235609342535,'2'
-0.795217448113765,-0.139932973399356,'2'
-0.138625859526415,-0.750405651378348,'2'
-0.167247002102234,0.0590641985199862,'2'
0.566152943390899,0.661315252498516,'2'
-0.107561597718195,0.00831540628523896,'2'
0.0920401447411453,0.0707453561216972,'2'
-0.608862302041876,0.0149668530928203,'2'
0.242215684429386,0.466787274048666,'2'
0.61658707388527,0.576616764512592,'2'
-0.468587422133254,0.0214524330047342,'2'
-0.00474287202398454,-0.00315675468584058,'2'
0.0108125960565946,-0.87510184676007,'2'
-0.697656140742879,-0.215785600767197,'2'
-0.474783419599488,0.305192060128152,'2'
0.841949797005799,-0.311786565723545,'2'
0.129849926256146,0.244319015418581,'2'
-0.406594665007426,0.149245399004098,'2'
0.275730787230153,0.319110145260452,'2'
-0.0167773987840991,-0.964725686742977,'2'
-0.0238103018605221,-0.0839455547403791,'2'
0.950680766799946,0.189078967096992,'2'
0.758816331076276,-0.209514776317824,'2'
-0.557154882634258,-0.348270730439132,'2'
0.0379821600987859,0.0809389754721213,'2'
-0.219027097811665,-0.460513638394573,'2'
-0.913511238489292,0.30513241136946,'2'
0.246142259751178,-0.50754684852874,'2'
0.00712940392655165,0.00704635806123425,'2'
-0.112110032969689,-0.417870400195154,'2'
-0.158299689736875,-0.922133742927107,'2'
-0.11180692619121,0.211794983834766,'2'
-0.120504551069658,-0.116180624303875,'2'
0.197060403630382,0.178009110878745,'2'
-0.530996993701971,0.0542088573906096,'2'
0.954118024245466,-0.280045535615316,'2'
-0.418442208590806,0.163452601471847,'2'
-0.551433404050972,0.244044372208587,'2'
0.743948142574127,0.499602415800441,'2'
-0.187250945337194,0.794455469904711,'2'
0.0345458800120463,0.0203851999568479,'2'
0.0889115206807679,0.638403456810149,'2'
-0.0703591626330901,-0.0850026458771639,'2'
-0.224981299551303,-0.684685980314225,'2'
-0.12647935496234,-0.37129069467264,'2'
0.531513449555008,-0.560387069732207,'2'
0.726848502127556,0.227533522411453,'2'
-0.511468332330724,0.264834944733116,'2'
0.0800743610296827,-0.0236335695699066,'2'
-0.152913041139902,0.614315560130528,'2'
-0.00407990664939875,-0.00189765026057024,'2'
0.70058884835079,-0.501816798745906,'2'
